year,link,name
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Alice Rohrwacher and Alfonso Cuarón - ""Le Pupille"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Eirik Tveiten and Gaute Lid Larssen - ""Night Ride"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Cyrus Neshvad - ""The Red Suitcase"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Viktor Prášil, Frank Kruse, Markus Stemler, Lars Ginzel and Stefan Korte - ""All Quiet on the Western Front"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Julian Howarth, Gwendolyn Yates Whittle, Dick Bernstein, Christopher Boyes, Gary Summers and Michael Hedges - ""Avatar: The Way of Water"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Stuart Wilson, William Files, Douglas Murray and Andy Nelson - ""The Batman"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"David Lee, Wayne Pashley, Andy Nelson and Michael Keller - ""Elvis"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Frank Petzold, Viktor Müller, Markus Frank and Kamil Jafar - ""All Quiet on the Western Front"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Dan Lemmon, Russell Earl, Anders Langlands and Dominic Tuohy - ""The Batman"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Geoffrey Baumann, Craig Hammack, R. Christopher White and Dan Sudick - ""Black Panther: Wakanda Forever"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Ryan Tudhope, Seth Hill, Bryan Litson and Scott R. Fisher - ""Top Gun: Maverick"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Screenplay - Edward Berger, Lesley Paterson & Ian Stokell - ""All Quiet on the Western Front"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Written by Rian Johnson - ""Glass Onion: A Knives Out Mystery"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Written by Kazuo Ishiguro - ""Living"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Screenplay by Ehren Kruger and Eric Warren Singer and Christopher McQuarrie; Story by Peter Craig and Justin Marks - ""Top Gun: Maverick"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Written by Martin McDonagh - ""The Banshees of Inisherin"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Written by Steven Spielberg & Tony Kushner - ""The Fabelmans"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Written by Todd Field - ""Tár"""
Oscar Awards 2023,output/pages/f5eaf5b6-3e93-4aec-abfb-e0a14cd61dbb.html,"Written by Ruben Östlund - ""Triangle of Sadness"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Javier Bardem - ""Being the Ricardos"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Benedict Cumberbatch - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Andrew Garfield - ""tick, tick...BOOM!"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Denzel Washington - ""The Tragedy of Macbeth"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Ciarán Hinds - ""Belfast"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jesse Plemons - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"J.K. Simmons - ""Being the Ricardos"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Kodi Smit-McPhee - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Olivia Colman - ""The Lost Daughter"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Penélope Cruz - ""Parallel Mothers"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Nicole Kidman - ""Being the Ricardos"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Kristen Stewart - ""Spencer"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jessie Buckley - ""The Lost Daughter"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Judi Dench - ""Belfast"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Kirsten Dunst - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Aunjanue Ellis - ""King Richard"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jonas Poher Rasmussen, Monica Hellström, Signe Byrge Sørensen and Charlotte De La Gournerie - ""Flee"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Enrico Casarosa and Andrea Warren - ""Luca"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Mike Rianda, Phil Lord, Christopher Miller and Kurt Albrecht - ""The Mitchells vs. the Machines"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Don Hall, Carlos López Estrada, Osnat Shurer and Peter Del Vecho - ""Raya and the Last Dragon"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Dan Laustsen - ""Nightmare Alley"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Ari Wegner - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Bruno Delbonnel - ""The Tragedy of Macbeth"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Janusz Kaminski - ""West Side Story"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Massimo Cantini Parrini and Jacqueline Durran - ""Cyrano"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jacqueline West and Robert Morgan - ""Dune"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Luis Sequeira - ""Nightmare Alley"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Paul Tazewell - ""West Side Story"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Kenneth Branagh - ""Belfast"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Ryusuke Hamaguchi - ""Drive My Car"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Paul Thomas Anderson - ""Licorice Pizza"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Steven Spielberg - ""West Side Story"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jessica Kingdon, Kira Simon-Kennedy and Nathan Truesdell - ""Ascension"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Stanley Nelson and Traci A. Curry - ""Attica"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Rintu Thomas and Sushmit Ghosh - ""Writing with Fire"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Matt Ogens and Geoff McLean - ""Audible"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Pedro Kos and Jon Shenk - ""Lead Me Home"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Elizabeth Mirzaei and Gulistan Mirzaei - ""Three Songs for Benazir"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jay Rosenblatt - ""When We Were Bullies"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Hank Corwin - ""Don't Look Up"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Pamela Martin - ""King Richard"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Peter Sciberras - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Myron Kerstein and Andrew Weisblum - ""tick, tick...BOOM!"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Denmark - ""Flee"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Italy - ""The Hand of God"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Bhutan - ""Lunana: A Yak in the Classroom"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Norway - ""The Worst Person in the World"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Mike Marino, Stacey Morris and Carla Farmer - ""Coming 2 America"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Nadia Stacey, Naomi Donne and Julia Vernon - ""Cruella"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Donald Mowat, Love Larson and Eva von Bahr - ""Dune"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Göran Lundström, Anna Carin Lock and Frederic Aspiras - ""House of Gucci"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Nicholas Britell - ""Don't Look Up"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Germaine Franco - ""Encanto"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Alberto Iglesias - ""Parallel Mothers"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jonny Greenwood - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Music and Lyric by DIXSON and Beyoncé Knowles-Carter - ""King Richard"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Music and Lyric by Lin-Manuel Miranda - ""Encanto"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Music and Lyric by Van Morrison - ""Belfast"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Music and Lyric by Diane Warren - ""Four Good Days"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Laura Berwick, Kenneth Branagh, Becca Kovacik and Tamar Thomas, Producers - ""Belfast"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Adam McKay and Kevin Messick, Producers - ""Don't Look Up"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Teruhisa Yamamoto, Producer - ""Drive My Car"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Mary Parent, Denis Villeneuve and Cale Boyter, Producers - ""Dune"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Tim White, Trevor White and Will Smith, Producers - ""King Richard"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Sara Murphy, Adam Somner and Paul Thomas Anderson, Producers - ""Licorice Pizza"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Guillermo del Toro, J. Miles Dale and Bradley Cooper, Producers - ""Nightmare Alley"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Jane Campion, Tanya Seghatchian, Emile Sherman, Iain Canning and Roger Frappier, Producers - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Steven Spielberg and Kristie Macosko Krieger, Producers - ""West Side Story"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Production Design: Tamara Deverell; Set Decoration: Shane Vieau - ""Nightmare Alley"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Production Design: Grant Major; Set Decoration: Amber Richards - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Production Design: Stefan Dechant; Set Decoration: Nancy Haigh - ""The Tragedy of Macbeth"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Production Design: Adam Stockhausen; Set Decoration: Rena DeAngelo - ""West Side Story"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Joanna Quinn and Les Mills - ""Affairs of the Art"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Hugo Covarrubias and Tevo Díaz - ""Bestia"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Anton Dyakov - ""Boxballet"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Dan Ojari and Mikey Please - ""Robin Robin"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Maria Brendle and Nadine Lüchinger - ""Ala Kachuu - Take and Run"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Tadeusz Lysiak and Maciej Slesicki - ""The Dress"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Martin Strange-Hansen and Kim Magnusson - ""On My Mind"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"K.D. Dávila and Levin Menekse - ""Please Hold"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Denise Yarde, Simon Chase, James Mather and Niv Adiri - ""Belfast"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Simon Hayes, Oliver Tarney, James Harrison, Paul Massey and Mark Taylor - ""No Time to Die"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Richard Flynn, Robert Mackenzie and Tara Webb - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Tod A. Maitland, Gary Rydstrom, Brian Chumney, Andy Nelson and Shawn Murphy - ""West Side Story"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Swen Gillberg, Bryan Grill, Nikos Kalaitzidis and Dan Sudick - ""Free Guy"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Charlie Noble, Joel Green, Jonathan Fawkner and Chris Corbould - ""No Time to Die"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Christopher Townsend, Joe Farrell, Sean Noel Walker and Dan Oliver - ""Shang-Chi and the Legend of the Ten Rings"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Kelly Port, Chris Waegner, Scott Edelstein and Dan Sudick - ""Spider-Man: No Way Home"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Screenplay by Ryusuke Hamaguchi, Takamasa Oe - ""Drive My Car"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Screenplay by Jon Spaihts and Denis Villeneuve and Eric Roth - ""Dune"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Written by Maggie Gyllenhaal - ""The Lost Daughter"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Written by Jane Campion - ""The Power of the Dog"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Screenplay by Adam McKay; Story by Adam McKay & David Sirota - ""Don't Look Up"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Written by Zach Baylin - ""King Richard"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Written by Paul Thomas Anderson - ""Licorice Pizza"""
Oscar Awards 2022,output/pages/dfa96696-b0e2-409a-9ce7-da59d979eec4.html,"Written by Eskil Vogt, Joachim Trier - ""The Worst Person in the World"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Riz Ahmed - ""Sound of Metal"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Chadwick Boseman - ""Ma Rainey's Black Bottom"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Gary Oldman - ""Mank"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Steven Yeun - ""Minari"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Sacha Baron Cohen - ""The Trial of the Chicago 7"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Leslie Odom, Jr. - ""One Night in Miami..."""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Paul Raci - ""Sound of Metal"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Lakeith Stanfield - ""Judas and the Black Messiah"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Viola Davis - ""Ma Rainey's Black Bottom"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Andra Day - ""The United States vs. Billie Holiday"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Vanessa Kirby - ""Pieces of a Woman"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Carey Mulligan - ""Promising Young Woman"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Maria Bakalova - ""Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Glenn Close - ""Hillbilly Elegy"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Olivia Colman - ""The Father"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Amanda Seyfried - ""Mank"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Dan Scanlon and Kori Rae - ""Onward"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Glen Keane, Gennie Rim and Peilin Chou - ""Over the Moon"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Richard Phelan, Will Becher and Paul Kewley - ""A Shaun the Sheep Movie: Farmageddon"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Tomm Moore, Ross Stewart, Paul Young and Stéphan Roelants - ""Wolfwalkers"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Sean Bobbitt - ""Judas and the Black Messiah"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Dariusz Wolski - ""News of the World"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Joshua James Richards - ""Nomadland"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Phedon Papamichael - ""The Trial of the Chicago 7"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Alexandra Byrne - ""Emma"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Trish Summerville - ""Mank"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Bina Daigeler - ""Mulan"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Massimo Cantini Parrini - ""Pinocchio"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Thomas Vinterberg - ""Another Round"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"David Fincher - ""Mank"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Lee Isaac Chung - ""Minari"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Emerald Fennell - ""Promising Young Woman"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Alexander Nanau and Bianca Oana - ""Collective"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Nicole Newnham, Jim LeBrecht and Sara Bolder - ""Crip Camp"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Maite Alberdi and Marcela Santibáñez - ""The Mole Agent"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Garrett Bradley, Lauren Domino and Kellen Quinn - ""Time"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Ben Proudfoot and Kris Bowers - ""A Concerto Is a Conversation"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Anders Hammer and Charlotte Cook - ""Do Not Split"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Skye Fitzgerald and Michael Scheuerman - ""Hunger Ward"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Sophia Nahli Allison and Janice Duncan - ""A Love Song for Latasha"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Yorgos Lamprinos - ""The Father"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Chloé Zhao - ""Nomadland"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Frédéric Thoraval - ""Promising Young Woman"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Alan Baumgarten - ""The Trial of the Chicago 7"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Hong Kong - ""Better Days"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Romania - ""Collective"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Tunisia - ""The Man Who Sold His Skin"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Bosnia and Herzegovina - ""Quo Vadis, Aida?"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Marese Langan, Laura Allen and Claudia Stolze - ""Emma"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Eryn Krueger Mekash, Matthew Mungle and Patricia Dehaney - ""Hillbilly Elegy"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Gigi Williams, Kimberley Spiteri and Colleen LaBaff - ""Mank"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Mark Coulier, Dalia Colli and Francesco Pegoretti - ""Pinocchio"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Terence Blanchard - ""Da 5 Bloods"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Trent Reznor and Atticus Ross - ""Mank"""
Oscar Awards 2021,output/pages/ef158655-7895-4b88-bb5a-9152bd5e4c7d.html,"Emile Mosseri - ""Minari"""
